# Results of Galfit fitting to the stellar mass projections of EAGLE galaxies at z=0.1
#
# COLUMN 1	[-]	Unique galaxy ID
# COLUMN 2	[-]	best-fit integrated stellar mass log(Mstar/Msun) from Galfit 
# COLUMN 3	[-]	uncertainty on the best-fit integrated stellar mass log(Mstar/Msun) from Galfit
# COLUMN 4	[kpc]	best-fit semi-major axis from Galfit 
# COLUMN 5	[kpc]	uncertainty on the best-fit semi-major axis from Galfit 
# COLUMN 6	[-]	best-fit Sersic index from Galfit
# COLUMN 7	[-]	uncertainty on the best-fit Sersic index from Galfit
# COLUMN 8	[-]	best-fit axis ratio from Galfit
# COLUMN 9	[-]	uncertainty on the best-fit axis ratio from Galfit
# COLUMN 10	[deg]	best-fit position angle from Galfit 
# COLUMN 11	[deg]	uncertainty on the best-fit position angle from Galfit
# COLUMN 12	[-]	quality flag (see description in Section 3.2.3)
#
GalaxyID,galfit_lmstar,galfit_dlmstar,galfit_re,galfit_dre,galfit_n,galfit_dn,galfit_q,galfit_dq,galfit_PA,galfit_dPA,flag
17144124,10.541,0.004,3.177,0.03,1.0494,0.03,0.6449,0.01,-41.9855,0.85,0
17147638,10.704,0.008,7.241,0.188,2.1141,0.05,0.7057,0.01,30.253500000000003,1.3,0
17150754,10.751,0.008,6.946,0.188,2.6525,0.07,0.5843,0.01,32.9241,0.75,0
17154752,10.91,0.004,7.032,0.143,2.8461,0.05,0.5496,0.01,84.1331,0.48,0
17158416,10.783,0.0,4.436,0.038,1.0143,0.02,0.7249,0.0,84.0791,0.79,0
17162001,10.52,0.004,2.152,0.045,3.1699,0.16,0.7446,0.01,63.574600000000004,1.9,0
17164304,10.664,0.004,6.271,0.128,2.1088,0.05,0.4016,0.0,-46.7696,0.42,0
17167735,10.936,0.004,10.748,0.188,2.2989,0.04,0.3301,0.0,-30.120499999999993,0.23,0
17171464,10.466,0.012,5.598,0.324,3.5123,0.19,0.5754,0.01,66.6627,1.32,0
17174605,10.533,0.004,1.587,0.038,4.3774,0.26,0.5898,0.01,55.1459,1.21,0
17176509,10.746,0.004,4.204,0.06,2.1898,0.05,0.5408,0.01,34.5284,0.53,0
17180649,10.653,0.004,5.402,0.121,2.1984,0.06,0.6115,0.01,48.4441,0.86,0
17183688,10.477,0.012,5.001,0.211,2.6423,0.11,0.7618,0.02,-8.4743,2.46,0
17185905,10.649,0.012,7.715,0.482,4.1963,0.19,0.6881,0.01,2.087999999999994,1.62,0
17189709,10.694,0.004,4.113,0.06,1.5673,0.03,0.8809,0.01,-75.7892,2.76,0
17193504,11.132,0.004,8.142,0.173,4.6803,0.08,0.3714,0.0,-30.500100000000003,0.21,0
17199680,11.161,0.004,6.104,0.09,3.3663,0.05,0.7953,0.01,-77.4674,0.88,0
17204632,10.894,0.004,5.531,0.083,2.3579,0.04,0.6082,0.01,-38.40289999999999,0.54,0
17213206,11.01,0.008,7.869,0.362,5.9844,0.17,0.8011,0.01,36.369,1.5,0
17217407,11.226,0.004,12.157,0.347,4.5988,0.08,0.7354,0.01,-51.15180000000001,0.77,0
17228327,10.141,0.004,2.556,0.038,0.9092,0.06,0.491,0.01,4.5833999999999975,1.09,0
17229909,10.627,0.012,9.567,0.52,3.0469,0.12,0.7062,0.01,-78.9722,1.88,0
17234208,11.278,0.004,6.56,0.098,4.6228,0.06,0.5052,0.0,41.4431,0.23,0
17242991,10.454,0.004,4.237,0.083,1.1912,0.03,0.9387,0.01,85.1084,8.66,0
17246198,11.142,0.004,11.822,0.204,2.9989,0.04,0.3993,0.0,-14.247000000000014,0.23,0
17255595,11.093,0.004,5.518,0.075,3.1702,0.05,0.5682,0.0,-24.480000000000018,0.38,0
17263373,10.674,0.004,4.318,0.06,1.4288,0.03,0.9303,0.01,-85.9366,5.14,0
17267399,10.509,0.012,8.965,0.415,1.9828,0.08,0.8113,0.02,-87.43,3.9,0
17269210,10.47,0.012,8.666,0.422,1.9141,0.08,0.8695,0.02,-23.81450000000001,6.29,0
17271202,10.478,0.008,5.484,0.128,1.4787,0.04,0.5732,0.01,-38.9366,0.97,0
17273916,10.192,0.008,2.441,0.068,1.7425,0.12,0.8166,0.02,1.0614999999999952,4.37,0
17275742,10.173,0.008,2.927,0.083,1.2941,0.07,0.8242,0.02,40.7029,4.43,0
17277489,10.553,0.004,5.854,0.068,1.084,0.03,0.2708,0.0,48.4186,0.26,0
17280531,10.884,0.004,6.608,0.113,2.4836,0.05,0.5284,0.0,-89.1298,0.45,0
17283836,10.511,0.016,7.942,0.535,3.5519,0.19,0.5635,0.01,23.6485,1.29,0
17285721,10.242,0.008,3.682,0.106,1.5757,0.08,0.5488,0.01,54.9345,1.3,0
17287247,10.352,0.008,4.964,0.121,1.1711,0.04,0.743,0.01,8.401700000000005,2.3,0
17289474,10.805,0.0,3.667,0.023,1.7616,0.03,0.2733,0.0,-39.340599999999995,0.19,0
17293008,10.536,0.004,3.842,0.053,1.1313,0.03,0.7363,0.01,57.9782,1.34,0
17296517,10.322,0.004,3.487,0.075,1.1748,0.04,0.7861,0.01,38.7957,2.64,0
17299381,10.688,0.004,4.997,0.083,1.5557,0.03,0.9737,0.01,-33.274699999999996,14.98,0
17302699,10.52,0.004,7.35,0.158,1.656,0.05,0.2538,0.0,54.955,0.31,0
17304601,10.349,0.004,2.773,0.06,1.9484,0.1,0.5629,0.01,-70.2809,1.14,0
17307029,10.293,0.008,2.992,0.083,1.7259,0.09,0.7904,0.02,47.1991,3.11,0
17308558,10.659,0.004,6.285,0.121,1.5579,0.03,0.6735,0.01,-68.63980000000001,1.08,0
17310809,10.556,0.004,3.65,0.06,1.4157,0.03,0.9275,0.01,-17.560299999999984,5.77,0
17313321,10.705,0.008,5.893,0.151,2.48,0.06,0.6969,0.01,61.3052,1.18,0
17316116,10.383,0.012,5.442,0.256,2.2499,0.11,0.8212,0.02,14.002200000000002,4.19,0
17317486,10.526,0.008,3.976,0.151,3.1534,0.14,0.6927,0.01,18.771900000000002,1.6,0
17320705,10.752,0.008,11.446,0.384,2.7326,0.08,0.3617,0.0,51.1612,0.41,0
17323600,10.776,0.004,3.893,0.06,2.4114,0.05,0.6411,0.01,42.8012,0.71,0
17328255,10.777,0.004,9.527,0.181,1.9515,0.04,0.3141,0.0,-85.3841,0.27,0
17331332,10.901,0.004,3.613,0.038,2.5968,0.05,0.5152,0.0,-56.8292,0.37,0
17335181,10.371,0.02,7.879,0.648,2.8376,0.18,0.8397,0.03,-52.07679999999999,6.18,0
17336997,10.578,0.036,16.806,2.654,4.7691,0.38,0.8754,0.03,-66.132,8.26,0
17339025,10.583,0.004,6.117,0.128,1.5519,0.04,0.5651,0.01,-24.650000000000006,0.81,0
17341515,10.848,0.004,5.605,0.068,1.66,0.02,0.6245,0.0,6.7273,0.58,0
17344767,10.519,0.008,6.504,0.173,1.8021,0.06,0.4587,0.01,48.0943,0.67,0
17348508,10.828,0.004,7.513,0.173,2.7014,0.06,0.5099,0.01,-9.817599999999999,0.51,0
17352150,10.659,0.004,4.683,0.075,1.5071,0.03,0.9783,0.01,5.006799999999998,18.47,0
17354419,10.499,0.008,5.203,0.128,1.5769,0.05,0.7485,0.01,-67.8429,1.94,0
17357223,10.459,0.008,7.251,0.294,2.3137,0.1,0.401,0.01,82.6396,0.7,0
17360563,10.472,0.004,2.906,0.03,0.9341,0.03,0.7122,0.01,-9.309200000000004,1.21,0
17363053,10.666,0.004,3.137,0.023,1.644,0.04,0.3186,0.0,-66.62780000000001,0.28,0
17366605,10.344,0.012,4.38,0.204,2.5937,0.15,0.6232,0.02,-14.338799999999992,1.7,0
17369519,10.132,0.012,3.736,0.188,1.8157,0.13,0.771,0.03,-16.918499999999995,4.31,0
17370974,10.707,0.0,2.595,0.015,1.3351,0.03,0.56,0.01,4.931200000000004,0.5,0
17374403,10.735,0.008,7.39,0.188,2.3533,0.06,0.6192,0.01,56.7588,0.87,0
17377611,10.58,0.008,6.15,0.143,1.4292,0.03,0.9869,0.01,-50.1302,41.49,0
17379782,10.701,0.008,8.349,0.204,1.9513,0.05,0.5304,0.01,80.3388,0.68,0
17382931,10.727,0.004,2.759,0.023,1.544,0.03,0.8635,0.01,-2.9248000000000047,2.02,0
17386982,10.852,0.004,5.843,0.106,2.463,0.05,0.6763,0.01,18.954499999999996,0.81,0
17391093,10.132,0.024,5.058,0.49,3.0441,0.3,0.5601,0.03,-58.345600000000005,2.37,0
17392885,10.604,0.008,6.091,0.188,2.5931,0.08,0.4929,0.01,8.155900000000003,0.69,0
17395890,10.443,0.008,5.655,0.173,2.0375,0.08,0.4141,0.01,23.669700000000006,0.67,0
17397684,10.644,0.004,1.45,0.023,2.8267,0.12,0.5291,0.01,-73.7856,0.72,0
17401205,10.612,0.008,5.562,0.158,2.5076,0.08,0.5654,0.01,35.1003,0.84,0
17404786,10.663,0.008,6.135,0.151,2.0941,0.05,0.7353,0.01,-54.114000000000004,1.49,0
17407791,10.618,0.012,9.408,0.543,3.9974,0.18,0.3301,0.01,-64.4628,0.5,0
17410145,10.086,0.008,4.401,0.143,1.0183,0.06,0.5606,0.02,61.7505,1.75,0
17410990,10.76,0.004,5.269,0.068,1.9024,0.04,0.3357,0.0,9.364000000000004,0.26,0
17413315,10.69,0.004,1.174,0.045,8.0,0.44,0.5864,0.01,-69.4594,1.16,1
17416022,10.629,0.004,6.934,0.136,1.4351,0.03,0.6024,0.01,6.426699999999997,0.88,0
17418548,10.552,0.008,6.959,0.196,2.198,0.07,0.3361,0.01,-51.941,0.44,0
17420613,10.205,0.008,2.985,0.068,1.0085,0.05,0.9461,0.02,-31.420199999999994,13.66,0
17422087,10.419,0.004,3.67,0.083,1.5557,0.05,0.7826,0.01,7.448899999999995,2.35,0
17424919,10.81,0.004,6.818,0.128,2.3379,0.05,0.4586,0.0,-57.01570000000001,0.41,0
17428567,10.507,0.008,6.564,0.188,1.7086,0.05,0.6072,0.01,87.5472,1.17,0
17432571,10.702,0.004,4.119,0.083,2.5709,0.07,0.6511,0.01,-49.97980000000001,0.89,0
17436625,10.439,0.004,3.84,0.045,0.9242,0.03,0.4399,0.01,-64.5722,0.51,0
17438871,10.451,0.004,4.369,0.068,1.2789,0.04,0.3568,0.0,-63.8023,0.44,0
17441219,10.519,0.008,5.364,0.196,2.291,0.08,0.8461,0.02,-25.079700000000003,3.74,0
17445074,10.663,0.004,5.316,0.098,1.7127,0.04,0.7134,0.01,80.9312,1.19,0
17448932,10.624,0.004,4.091,0.03,0.9809,0.02,0.381,0.0,-38.5761,0.3,0
17451597,10.563,0.012,5.744,0.249,2.9615,0.12,0.7458,0.01,11.2016,2.06,0
17454775,10.762,0.004,5.529,0.075,1.7181,0.03,0.5339,0.0,75.7657,0.49,0
17458112,10.79,0.004,7.182,0.083,1.0152,0.02,0.8255,0.01,-41.00290000000001,1.77,0
17461241,10.472,0.004,3.21,0.038,0.9535,0.03,0.6907,0.01,-36.03999999999999,1.12,0
17462825,10.349,0.004,4.45,0.098,1.2416,0.04,0.4856,0.01,23.258300000000006,0.84,0
17464778,10.212,0.012,2.559,0.121,3.0549,0.27,0.6119,0.02,-4.843299999999999,2.1,0
17467744,10.222,0.016,6.039,0.362,2.1451,0.14,0.5137,0.02,-32.2825,1.56,0
17469551,10.735,0.004,5.334,0.106,2.2599,0.05,0.6072,0.01,54.5974,0.73,0
17473042,10.701,0.004,5.327,0.128,2.4619,0.06,0.682,0.01,13.293000000000006,1.07,0
17476484,10.362,0.012,6.918,0.332,2.5211,0.13,0.3149,0.01,-30.77080000000001,0.63,0
17478076,10.46,0.004,4.884,0.098,1.6407,0.05,0.3426,0.01,-76.5928,0.45,0
17480554,10.507,0.012,4.53,0.294,4.4576,0.26,0.7344,0.02,-45.1035,2.32,0
17483370,10.516,0.012,3.87,0.188,3.7395,0.19,0.8652,0.02,9.1447,4.5,0
17485459,10.855,0.012,8.572,0.633,8.0,0.32,0.3448,0.01,65.58879999999999,0.4,1
17488819,10.553,0.004,5.304,0.045,0.7846,0.02,0.2807,0.0,21.9105,0.24,0
17491005,10.923,0.012,13.384,0.844,5.1767,0.18,0.7069,0.01,-62.7555,1.28,0
17494070,10.674,0.0,2.323,0.008,0.6723,0.02,0.4088,0.0,65.1425,0.31,0
17497367,10.418,0.008,4.627,0.173,2.3164,0.1,0.6227,0.01,66.4173,1.43,0
17500196,10.892,0.004,7.901,0.211,3.4764,0.08,0.4597,0.0,85.0241,0.41,0
17503239,10.352,0.004,2.329,0.045,1.968,0.11,0.7582,0.02,82.8925,2.39,0
17505529,10.668,0.012,5.997,0.302,4.1759,0.17,0.6634,0.01,-59.964600000000004,1.29,0
17508360,10.267,0.004,4.259,0.09,1.0377,0.04,0.5577,0.01,-2.219600000000014,1.15,0
17509947,10.115,0.008,3.556,0.098,1.1658,0.06,0.5128,0.01,-12.975599999999986,1.36,0
17511062,10.643,0.008,7.018,0.226,2.7676,0.09,0.4257,0.01,-60.09739999999999,0.54,0
17514527,10.678,0.004,3.768,0.053,2.3814,0.06,0.3673,0.0,-49.44540000000001,0.35,0
17518214,10.324,0.008,3.74,0.106,1.8936,0.09,0.5048,0.01,27.1843,1.02,0
17519778,10.624,0.004,4.852,0.113,2.0693,0.06,0.7524,0.01,52.7796,1.6,0
17523255,10.471,0.016,7.047,0.49,3.4852,0.19,0.6497,0.02,7.707899999999995,1.84,0
17527004,10.428,0.008,3.354,0.113,2.6002,0.13,0.7624,0.02,22.575000000000003,2.42,0
17528947,10.684,0.008,8.959,0.286,2.6555,0.08,0.3844,0.01,-36.1182,0.46,0
17532643,10.612,0.004,6.679,0.113,1.701,0.04,0.2683,0.0,53.6723,0.27,0
17535727,10.525,0.012,5.072,0.339,4.3729,0.24,0.751,0.02,7.873099999999994,2.45,0
17539585,10.765,0.0,5.796,0.045,1.0388,0.02,0.337,0.0,15.262299999999996,0.21,0
17542161,10.679,0.004,4.132,0.045,1.3467,0.02,0.4677,0.0,-58.5591,0.4,0
17545417,10.529,0.004,4.413,0.083,1.4253,0.03,0.8405,0.01,57.9001,2.8,0
17548741,10.853,0.004,3.857,0.06,3.1771,0.07,0.4914,0.01,85.2196,0.41,0
17552187,10.575,0.004,5.852,0.083,1.2523,0.03,0.4203,0.0,48.8744,0.45,0
17554490,10.569,0.004,6.17,0.151,2.1408,0.06,0.3441,0.0,8.086200000000005,0.42,0
17557356,10.477,0.004,3.954,0.06,1.0468,0.03,0.9022,0.01,89.9016,4.67,0
17559548,11.063,0.004,6.241,0.143,4.4612,0.08,0.6003,0.0,7.828299999999999,0.48,0
17568884,10.255,0.008,3.967,0.098,1.4256,0.06,0.3837,0.01,-51.977300000000014,0.73,0
17570367,10.407,0.008,4.155,0.151,2.4096,0.11,0.6234,0.01,24.8198,1.43,0
17572990,10.477,0.004,2.941,0.038,1.1049,0.03,0.8704,0.01,-89.6293,3.14,0
17582605,11.114,0.004,12.302,0.256,3.1345,0.05,0.4178,0.0,-80.5969,0.27,0
17585533,11.007,0.004,6.052,0.06,1.968,0.02,0.5608,0.0,35.0862,0.36,0
17592249,10.87,0.004,3.103,0.053,3.4433,0.09,0.7449,0.01,-32.583500000000015,1.03,0
17596950,11.037,0.004,9.38,0.136,2.3437,0.03,0.483,0.0,31.811700000000002,0.32,0
17603613,10.994,0.004,5.21,0.098,3.7055,0.07,0.6536,0.01,36.208,0.6,0
17611276,10.972,0.004,5.621,0.09,2.6569,0.04,0.8176,0.01,-14.739199999999983,1.29,0
17618661,11.055,0.004,12.483,0.234,2.4649,0.04,0.4781,0.0,65.5968,0.35,0
17627269,10.668,0.004,5.064,0.038,0.9371,0.02,0.3316,0.0,-82.8388,0.24,0
17630011,10.633,0.008,4.612,0.136,2.7532,0.09,0.7826,0.01,-65.5641,1.95,0
17633193,10.252,0.004,3.191,0.068,1.0973,0.04,0.8578,0.02,0.6182000000000016,4.63,0
17635406,10.245,0.004,3.405,0.068,1.2814,0.06,0.4002,0.01,87.829,0.74,0
17636733,10.814,0.004,4.78,0.075,2.1068,0.04,0.9248,0.01,34.3546,4.09,0
17640300,10.609,0.004,4.577,0.075,1.5595,0.03,0.626,0.01,-23.595200000000006,0.84,0
17643578,10.355,0.012,4.42,0.196,2.6125,0.14,0.5601,0.01,-41.94,1.33,0
17647765,10.754,0.012,8.778,0.369,3.2122,0.1,0.808,0.01,61.8521,2.35,0
17651636,10.588,0.008,5.664,0.143,2.0438,0.06,0.6332,0.01,-8.265100000000018,1.07,0
17654557,10.649,0.008,7.785,0.234,2.1788,0.06,0.5778,0.01,-55.47290000000001,0.91,0
17657623,10.54,0.008,5.486,0.151,2.3797,0.08,0.3933,0.01,73.4001,0.53,0
17659956,10.363,0.004,6.252,0.121,0.8385,0.03,0.5346,0.01,-23.59019999999998,0.98,0
17662154,10.707,0.008,8.007,0.264,2.4646,0.07,0.7365,0.01,31.9405,1.63,0
17664411,10.247,0.012,3.754,0.151,2.0595,0.12,0.676,0.02,-62.4229,2.24,0
17666085,10.404,0.008,5.234,0.143,1.5286,0.05,0.618,0.01,61.202200000000005,1.33,0
17668707,10.549,0.012,5.952,0.317,3.3307,0.15,0.8397,0.02,86.1996,3.79,0
17671105,10.423,0.004,3.795,0.075,1.979,0.08,0.3005,0.01,-76.3429,0.45,0
17672887,10.49,0.008,1.647,0.075,5.6652,0.4,0.7537,0.02,67.9832,2.7,0
17676397,10.714,0.004,4.533,0.075,1.9336,0.04,0.6905,0.01,33.7277,0.95,0
17679480,10.428,0.008,6.916,0.226,1.2998,0.04,0.9224,0.02,-41.324299999999994,9.8,0
17680683,10.174,0.008,2.414,0.045,1.2919,0.08,0.7633,0.02,89.4478,3.03,0
17682257,10.604,0.004,4.047,0.045,1.1167,0.02,0.7813,0.01,55.7333,1.48,0
17686442,10.524,0.004,3.186,0.038,0.9024,0.02,0.8602,0.01,9.662099999999995,2.51,0
17689287,10.333,0.008,3.28,0.075,1.4207,0.05,0.764,0.01,-37.56979999999999,2.38,0
17691609,10.78,0.004,5.399,0.045,1.2824,0.02,0.3618,0.0,52.3556,0.24,0
17694923,10.513,0.004,3.776,0.053,1.3971,0.04,0.4004,0.01,-81.4629,0.45,0
17697185,10.581,0.0,1.472,0.015,1.0919,0.05,0.4546,0.01,-84.4078,0.56,0
17700008,10.69,0.004,2.25,0.045,3.51,0.13,0.9595,0.01,51.3519,10.16,0
17703230,10.231,0.02,5.152,0.415,3.0888,0.25,0.5546,0.02,16.044200000000004,1.9,0
17704712,10.749,0.008,10.225,0.279,2.2307,0.06,0.4519,0.01,-83.5051,0.53,0
17707530,10.36,0.048,21.626,3.785,2.4828,0.28,0.7825,0.05,-42.892600000000016,8.97,0
17707804,10.75,0.016,13.271,0.792,3.016,0.12,0.9614,0.02,79.0397,17.38,0
17710821,10.723,0.016,14.737,0.965,3.7972,0.16,0.4144,0.01,-11.183499999999981,0.65,0
17713163,10.519,0.004,4.828,0.106,1.7716,0.05,0.5775,0.01,8.902900000000002,0.91,0
17715889,10.646,0.008,6.927,0.166,1.8131,0.05,0.6659,0.01,20.520700000000005,1.17,0
17718285,10.671,0.008,5.361,0.166,2.8543,0.09,0.7508,0.01,-76.0435,1.64,0
17721912,10.158,0.008,1.846,0.053,2.0672,0.19,0.5674,0.02,58.3042,1.81,0
17723839,10.435,0.012,4.777,0.256,3.3055,0.18,0.6078,0.01,31.978700000000003,1.48,0
17727432,10.811,0.004,5.023,0.045,1.4336,0.02,0.4835,0.0,-51.0309,0.34,0
17731119,10.555,0.008,7.233,0.204,1.8489,0.06,0.5239,0.01,-67.9608,0.84,0
17733932,10.205,0.016,3.34,0.234,3.0692,0.26,0.9045,0.03,-23.447100000000006,11.32,0
17737062,10.73,0.004,5.786,0.128,2.4903,0.06,0.5609,0.01,-59.300799999999995,0.65,0
17739742,10.753,0.004,2.608,0.038,3.4233,0.11,0.44,0.01,2.837699999999998,0.43,0
17743548,10.312,0.004,3.946,0.083,1.3231,0.05,0.3925,0.01,-11.427300000000002,0.65,0
17746163,10.713,0.008,8.996,0.43,4.0659,0.15,0.361,0.01,20.877799999999993,0.45,0
17749096,10.756,0.004,3.891,0.09,3.2493,0.09,0.7871,0.01,-46.56530000000001,1.6,0
17752121,10.756,0.024,21.384,2.473,5.0002,0.29,0.5258,0.01,11.400000000000006,1.13,0
17754703,10.547,0.008,4.847,0.173,2.8286,0.11,0.6508,0.01,30.406799999999997,1.32,0
17757340,10.756,0.004,3.296,0.038,1.963,0.04,0.7297,0.01,-58.164199999999994,0.98,0
17760224,10.65,0.012,5.694,0.4,5.6676,0.29,0.5974,0.01,46.5402,1.15,0
17763272,10.613,0.004,3.693,0.06,2.0278,0.06,0.6129,0.01,51.8812,0.83,0
17765766,10.51,0.008,4.01,0.106,2.1099,0.07,0.7086,0.01,16.007099999999994,1.55,0
17768830,10.243,0.004,2.49,0.038,0.6933,0.04,0.8845,0.01,-86.4989,4.81,0
17770184,10.752,0.004,7.381,0.09,1.3856,0.02,0.3755,0.0,-2.904899999999998,0.3,0
17772977,10.495,0.004,4.024,0.083,1.6884,0.05,0.7239,0.01,39.1336,1.59,0
17775313,10.633,0.004,4.626,0.09,2.0893,0.05,0.6032,0.01,-65.2105,0.82,0
17778321,10.4,0.012,5.252,0.264,2.6314,0.14,0.7062,0.02,42.994,2.26,0
17780225,10.477,0.004,3.329,0.06,1.3827,0.04,0.8583,0.01,-59.192800000000005,3.19,0
17783097,10.83,0.012,8.639,0.558,5.4693,0.21,0.8438,0.01,-52.62039999999999,2.81,0
17786784,10.418,0.012,7.607,0.467,3.1588,0.18,0.3738,0.01,-46.043800000000005,0.77,0
17788554,10.698,0.008,8.141,0.249,2.1295,0.06,0.8799,0.01,43.8819,4.08,0
17791089,10.508,0.004,3.781,0.06,1.5427,0.04,0.4934,0.01,-6.030900000000003,0.62,0
17793627,10.66,0.004,4.772,0.06,1.2468,0.02,0.6278,0.01,-40.43010000000001,0.74,0
17795988,10.691,0.008,2.567,0.136,6.8181,0.35,0.7238,0.01,-80.6241,1.68,0
17799612,10.628,0.004,4.733,0.09,1.7842,0.04,0.7305,0.01,-60.627300000000005,1.35,0
17802907,10.357,0.008,5.132,0.166,1.5965,0.06,0.6542,0.01,-60.8143,1.7,0
17805326,10.903,0.008,6.279,0.407,8.0,0.3,0.5446,0.01,66.8675,0.66,1
17808726,10.797,0.004,9.061,0.173,1.5708,0.03,0.7371,0.01,-70.6257,1.33,0
17810948,10.644,0.008,7.786,0.219,2.502,0.07,0.3002,0.0,68.2877,0.34,0
17813435,10.629,0.008,6.748,0.181,2.4485,0.07,0.3693,0.01,-83.8017,0.43,0
17816034,10.544,0.004,4.156,0.075,1.534,0.04,0.7481,0.01,73.1761,1.59,0
17818557,10.278,0.008,2.95,0.075,1.6318,0.08,0.7931,0.02,44.8994,3.25,0
17820510,10.539,0.008,5.546,0.166,2.1921,0.07,0.5475,0.01,-85.48179999999999,0.89,0
17823747,10.474,0.008,4.964,0.173,2.2259,0.09,0.798,0.02,-16.647099999999995,2.85,0
17825367,10.508,0.004,3.551,0.06,1.7357,0.05,0.5141,0.01,86.5168,0.68,0
17827661,10.684,0.004,5.062,0.053,1.0991,0.02,0.5163,0.0,-55.6054,0.47,0
17830338,10.4,0.008,5.624,0.151,1.2385,0.04,0.8794,0.02,69.9398,5.55,0
17832607,10.612,0.008,6.489,0.211,2.2248,0.07,0.8352,0.01,3.9317999999999955,3.07,0
17835495,10.401,0.012,6.726,0.271,1.8774,0.08,0.5772,0.01,-1.7676000000000158,1.39,0
17837674,10.547,0.004,6.251,0.151,2.0574,0.06,0.324,0.0,60.0612,0.4,0
17839828,10.566,0.012,6.222,0.317,3.6376,0.17,0.5481,0.01,45.105,1.01,0
17842844,10.609,0.004,2.411,0.023,2.1091,0.07,0.5392,0.01,18.096199999999996,0.65,0
17845684,10.476,0.004,3.483,0.053,1.1842,0.03,0.7514,0.01,-2.8286999999999978,1.59,0
17848505,10.337,0.008,2.811,0.06,1.6157,0.07,0.8994,0.02,-31.3442,6.18,0
17851301,10.655,0.004,3.444,0.045,2.4595,0.07,0.3103,0.0,-5.531499999999994,0.31,0
17853027,10.367,0.004,3.38,0.045,1.0861,0.04,0.4693,0.01,12.271799999999999,0.67,0
17856114,10.515,0.008,7.823,0.294,2.4273,0.09,0.3552,0.01,-39.38249999999999,0.55,0
17858355,10.488,0.004,4.988,0.113,1.6384,0.05,0.5275,0.01,5.2714,0.8,0
17860603,10.307,0.008,3.769,0.098,1.4341,0.06,0.6714,0.01,66.4727,1.73,0
17862870,10.594,0.008,5.327,0.136,2.0148,0.06,0.7715,0.01,-4.72059999999999,1.94,0
17866289,10.517,0.008,6.008,0.151,1.6155,0.05,0.6553,0.01,72.1339,1.32,0
17868998,10.301,0.004,2.636,0.038,1.4465,0.08,0.5248,0.01,61.5026,0.99,0
17871232,10.498,0.008,5.251,0.173,2.1052,0.08,0.7972,0.01,45.2846,2.72,0
17873831,10.473,0.024,12.88,1.282,2.9462,0.2,0.8502,0.03,-68.0355,7.14,0
17875912,10.564,0.004,4.318,0.083,2.0939,0.06,0.4075,0.01,5.4178,0.48,0
17879406,10.697,0.004,6.079,0.083,1.2818,0.02,0.674,0.01,-35.29590000000002,0.92,0
17881980,10.601,0.004,4.304,0.06,1.4667,0.03,0.4892,0.01,-65.9697,0.52,0
17884045,10.576,0.012,7.732,0.317,2.4923,0.09,0.6457,0.01,-39.34049999999999,1.4,0
17886931,10.498,0.004,3.464,0.045,1.4701,0.04,0.3937,0.01,-30.635400000000004,0.46,0
17889274,10.592,0.008,5.221,0.158,2.4587,0.08,0.7393,0.01,15.624399999999994,1.73,0
17891604,11.156,0.004,6.31,0.083,3.1068,0.04,0.6729,0.0,-70.0623,0.49,0
17906045,10.722,0.008,6.564,0.166,2.2616,0.06,0.7228,0.01,-40.41720000000001,1.31,0
17911421,10.947,0.004,10.348,0.256,3.1502,0.06,0.424,0.0,-46.80459999999999,0.34,0
17917747,10.873,0.012,13.826,0.897,5.4235,0.2,0.4188,0.01,65.7473,0.49,0
17921916,10.337,0.008,4.316,0.106,1.5005,0.06,0.4986,0.01,89.5615,0.93,0
17923941,10.571,0.004,3.951,0.053,1.2781,0.03,0.5536,0.01,42.9853,0.64,0
17929826,10.232,0.004,1.638,0.038,2.0231,0.16,0.7134,0.02,57.0075,2.58,0
17932704,10.868,0.004,5.945,0.083,1.7705,0.03,0.9818,0.01,38.4386,16.68,0
17937668,10.814,0.004,5.996,0.098,2.2532,0.04,0.411,0.0,19.7483,0.33,0
17944813,10.571,0.004,3.245,0.045,1.9708,0.06,0.5014,0.01,-87.4987,0.61,0
17948664,10.592,0.004,1.372,0.023,2.8044,0.13,0.9306,0.01,45.8192,6.75,0
17951737,10.705,0.008,6.518,0.166,2.5605,0.07,0.5179,0.01,-88.2194,0.62,0
17958689,10.542,0.0,2.52,0.023,1.0946,0.04,0.5163,0.01,74.0985,0.56,0
17961351,10.44,0.008,3.447,0.136,3.1495,0.17,0.6567,0.01,70.809,1.62,0
17964093,10.655,0.004,2.988,0.045,2.0691,0.06,0.756,0.01,-5.317200000000014,1.34,0
17966783,10.645,0.004,5.658,0.098,1.4111,0.03,0.7923,0.01,-35.391999999999996,1.82,0
17969166,10.62,0.004,7.032,0.106,0.8255,0.02,0.8962,0.01,8.057000000000002,4.29,0
17971917,10.785,0.004,3.724,0.053,2.3808,0.05,0.7108,0.01,-88.1709,0.92,0
17975331,10.0,0.012,3.399,0.158,1.6771,0.16,0.4468,0.02,72.1609,1.6,0
17976052,10.581,0.004,6.675,0.158,2.1896,0.07,0.2737,0.0,58.560500000000005,0.33,0
17978269,10.745,0.004,3.591,0.03,1.2398,0.02,0.6721,0.0,57.8338,0.68,0
17981471,10.441,0.004,3.712,0.075,1.3587,0.04,0.9569,0.01,-74.3594,12.58,0
